06/10/2021,15:24:29.047,2966.76,2967.01,0.030000,100.000000,3.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.250 ,105.027778,56.200000,56.000000,121.600000,68.300000,16.406823,2.981689,-96.500000,-46.700000,-46.000000,0.000000,24.916622,8.349215,56.824600,136.979401,136.998425,16.409360,7.058514,151.916000,3.021647,16.611540,0.000000,0.000000,121.533333,118.033333,115.000000,93.533333,91.233333,90.833333,69.500000,68.800000,67.900000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.800000,29.315000,71.650000,38.474000,37.789000,40243.416769,420478.690009,394.834000,NatG-1,
06/10/2021,15:24:31.048,2968.75,2969.01,0.030000,100.000000,3.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,104.933333,56.400000,56.000000,121.633333,68.300000,16.505830,2.985993,-96.700000,-46.600000,-46.100000,0.001000,24.891291,8.349211,56.823505,137.806027,137.825036,16.508614,7.057281,151.916107,3.018601,16.711926,0.000000,0.000000,121.500000,118.000000,114.933333,93.400000,91.133333,90.633333,69.400000,68.800000,67.900000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.315000,71.650000,38.468000,37.782000,40235.962115,420501.053970,394.855000,NatG-1,
06/10/2021,15:24:34.068,2971.75,2972.03,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.498 ,104.672222,56.266667,56.000000,121.700000,68.300000,16.655844,2.980162,-96.600000,-46.600000,-46.200000,0.000000,24.902288,8.349360,56.805065,139.058553,139.077561,16.658628,7.056365,151.916229,3.019986,16.864106,0.000000,0.000000,121.400000,118.000000,114.666667,92.900000,91.100000,89.966667,69.100000,68.800000,67.900000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.315000,71.650000,38.451000,37.762000,40214.663104,420534.067438,394.886000,NatG-1,
06/10/2021,15:24:39.044,2976.75,2977.00,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,104.705556,55.900000,56.000000,121.600000,68.300000,16.902317,2.978529,-97.000000,-46.400000,-46.400000,0.000000,24.822590,8.349179,56.815403,141.116434,141.135412,16.905101,7.062637,151.916595,3.010244,17.113239,0.000000,0.000000,121.300000,117.933333,113.566667,93.100000,92.100000,90.233333,69.000000,68.800000,67.900000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.650000,38.444000,37.759000,40211.468253,420590.509818,394.939000,NatG-1,
06/10/2021,15:24:42.032,2979.75,2979.99,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,104.672222,56.400000,56.000000,121.533333,68.300000,17.049957,2.976776,-97.800000,-46.300000,-46.400000,0.000000,24.826252,8.349301,56.792950,142.347081,142.366059,17.052495,7.054480,151.916916,3.010637,17.262188,0.000000,0.000000,121.233333,117.866667,113.100000,93.166667,92.733333,89.933333,68.800000,68.800000,67.900000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.650000,38.448000,37.762000,40214.663104,420622.458334,394.969000,NatG-1,
06/10/2021,15:24:43.967,2981.75,2981.93,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,104.605556,56.566667,56.000000,121.566667,68.300000,17.143975,2.974891,-97.600000,-46.300000,-46.600000,0.000000,24.837908,8.349002,56.823982,143.134081,143.151010,17.146512,7.054745,151.916931,3.012076,17.357773,0.000000,0.000000,121.200000,117.766667,112.866667,93.200000,92.500000,90.100000,68.900000,68.800000,67.900000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.650000,38.428000,37.743000,40194.429044,420644.822296,394.990000,NatG-1,
06/10/2021,15:24:46.958,2984.75,2984.92,0.030000,100.000000,3.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,104.366667,56.300000,56.000000,121.466667,68.300000,17.292063,2.982617,-97.500000,-46.100000,-46.600000,0.000000,24.924397,8.349216,56.793465,144.370498,144.389506,17.294851,7.061419,151.916931,3.022488,17.507269,0.000000,0.000000,121.200000,117.800000,112.600000,92.566667,91.833333,90.200000,68.900000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.315000,71.650000,38.411000,37.726000,40176.324884,420677.835764,395.021000,NatG-1,
06/10/2021,15:24:48.957,2986.75,2986.92,0.030000,66.666667,2.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,104.283333,56.433333,56.000000,121.400000,68.300000,17.391694,2.981641,-98.000000,-46.100000,-46.700000,0.000000,24.896881,8.349326,56.780373,145.202332,145.221340,17.394478,7.062827,151.916870,3.019101,17.607846,0.000000,0.000000,121.200000,117.800000,112.433333,92.033333,91.766667,90.466667,68.800000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.800000,29.314000,71.650000,38.405000,37.719000,40168.870230,420700.199725,395.042000,NatG-1,
06/10/2021,15:24:51.947,2989.75,2989.91,0.030000,33.333333,1.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,103.988889,56.233333,56.000000,121.400000,68.300000,17.539815,2.984003,-97.900000,-46.000000,-46.600000,0.000000,24.951887,8.349243,56.789410,146.439022,146.458030,17.542599,7.059369,151.916824,3.025771,17.757812,0.000000,0.000000,121.200000,117.766667,112.166667,91.900000,91.166667,89.733333,69.000000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.650000,38.375000,37.693000,40141.181516,420734.278143,395.074000,NatG-1,
06/10/2021,15:24:56.953,2994.75,2994.91,0.030000,66.666667,2.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,103.988889,56.433333,56.000000,121.466667,68.300000,17.786678,2.984175,-98.500000,-45.900000,-46.600000,0.000000,24.909735,8.349420,56.766945,148.502247,148.519191,17.789464,7.056264,151.917145,3.020710,18.008311,0.000000,0.000000,121.300000,117.700000,111.133333,92.000000,91.566667,90.233333,69.300000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.650000,38.385000,37.696000,40144.376367,420789.655573,395.126000,NatG-1,
06/10/2021,15:24:59.974,2997.75,2997.93,0.030000,100.000000,3.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,103.677778,56.300000,56.000000,121.366667,68.300000,17.936757,2.988157,-98.900000,-46.000000,-46.600000,-0.001000,24.953817,8.349573,56.743767,149.753269,149.770213,17.939297,7.057023,151.916901,3.025979,18.159559,0.000000,0.000000,121.300000,117.700000,110.400000,91.433333,91.433333,89.800000,69.500000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.375000,37.686000,40133.726862,420822.669040,395.157000,NatG-1,
06/10/2021,15:25:01.958,2999.75,2999.92,0.000000,Inf,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,103.550000,56.300000,56.000000,121.300000,68.300000,18.034654,2.981783,-98.400000,-46.000000,-46.600000,0.000000,24.883265,8.349537,56.749649,150.570649,150.589643,18.037436,7.058054,151.916718,3.017373,18.258369,0.000000,0.000000,121.300000,117.633333,110.133333,91.400000,91.033333,89.800000,69.400000,68.800000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.382000,37.693000,40141.181516,420845.033002,395.178000,NatG-1,
06/10/2021,15:25:04.957,3002.75,3002.92,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,103.494444,56.000000,55.933333,121.300000,68.300000,18.182511,2.977014,-98.100000,-46.000000,-46.500000,0.000000,24.856731,8.349529,56.749802,151.805184,151.824177,18.185295,7.057971,151.916138,3.014156,18.408070,0.000000,0.000000,121.200000,117.566667,109.766667,91.633333,90.800000,90.000000,69.600000,68.800000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.372000,37.683000,40130.532010,420879.111420,395.210000,NatG-1,
06/10/2021,15:25:06.947,3004.75,3004.91,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,103.822222,56.066667,56.000000,121.233333,68.300000,18.281360,2.981240,-98.400000,-46.100000,-46.500000,0.000000,24.933889,8.349689,56.728924,152.630504,152.647448,18.283897,7.056003,151.915939,3.023461,18.507838,0.000000,0.000000,121.133333,117.600000,109.466667,91.700000,90.833333,92.200000,69.800000,68.800000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.358000,37.666000,40112.427850,420900.410431,395.230000,NatG-1,
06/10/2021,15:25:09.953,3007.75,3007.91,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,103.961111,56.500000,56.000000,121.233333,68.300000,18.430634,2.984935,-98.000000,-46.100000,-46.400000,0.000000,24.910431,8.349375,56.768505,153.876911,153.895919,18.433420,7.059250,151.915741,3.020616,18.658976,0.000000,0.000000,121.066667,117.566667,108.900000,91.600000,90.700000,93.933333,69.800000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.348000,37.660000,40106.038147,420934.488849,395.262000,NatG-1,
06/10/2021,15:25:14.958,3012.75,3012.92,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,103.483333,56.033333,56.000000,121.233333,68.300000,18.676984,2.978222,-97.800000,-46.300000,-46.100000,0.000000,24.893269,8.349439,56.762577,155.931725,155.950718,18.679521,7.056633,151.915558,3.018535,18.908141,0.000000,0.000000,121.000000,117.500000,108.666667,91.600000,90.366667,91.766667,70.200000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.355000,37.663000,40109.232999,420989.866278,395.314000,NatG-1,
06/10/2021,15:25:17.949,3015.75,3015.91,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,103.622222,56.166667,56.000000,121.300000,68.300000,18.824882,2.982592,-97.400000,-46.500000,-46.000000,0.000000,24.877226,8.348712,56.849541,157.168582,157.187591,18.827666,7.058933,151.915771,3.016641,19.058442,0.000000,0.000000,120.933333,117.433333,108.800000,91.866667,90.166667,92.533333,70.300000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.338000,37.650000,40095.388641,421022.879745,395.345000,NatG-1,
06/10/2021,15:25:19.964,3017.75,3017.92,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,103.316667,56.600000,56.000000,121.300000,68.300000,18.924348,2.977790,-97.400000,-46.600000,-46.000000,0.000000,24.870798,8.348795,56.838734,157.999034,158.018028,18.927134,7.054751,151.915787,3.015861,19.159143,0.000000,0.000000,120.866667,117.400000,108.866667,91.866667,90.533333,90.366667,70.200000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.329000,37.640000,40084.739136,421045.243707,395.366000,NatG-1,
06/10/2021,15:25:22.954,3020.75,3020.91,0.030000,66.666667,2.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,103.427778,56.366667,56.000000,121.200000,68.300000,19.071662,2.981258,-96.800000,-46.700000,-45.900000,0.000000,24.855604,8.349183,56.790676,159.228923,159.247916,19.074198,7.057665,151.916260,3.013943,19.307793,0.000000,0.000000,120.800000,117.400000,108.800000,91.366667,90.433333,91.766667,70.000000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.322000,37.633000,40077.284482,421079.322125,395.398000,NatG-1,
06/10/2021,15:25:24.953,3022.75,3022.91,0.030000,33.333333,1.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.250 ,103.327778,56.466667,56.000000,121.200000,68.333333,19.171458,2.978838,-97.000000,-46.800000,-45.900000,0.000000,24.879539,8.349059,56.803169,160.064188,160.081116,19.174243,7.057218,151.916321,3.016845,19.409076,0.000000,0.000000,120.733333,117.333333,108.533333,91.533333,90.266667,91.566667,70.000000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.319000,37.630000,40074.089630,421100.621136,395.418000,NatG-1,
06/10/2021,15:25:27.961,3025.75,3025.92,0.030000,33.333333,1.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,102.822222,56.333333,56.000000,121.200000,68.300000,19.319869,2.973338,-96.600000,-46.800000,-45.900000,0.000000,24.834049,8.349205,56.787590,161.301227,161.320220,19.322653,7.054952,151.916397,3.011329,19.559077,0.000000,0.000000,120.700000,117.300000,108.100000,91.900000,90.233333,88.700000,69.800000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.312000,37.623000,40066.634976,421134.699554,395.450000,NatG-1,
06/10/2021,15:25:32.951,3030.75,3030.91,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,102.750000,56.200000,56.000000,121.233333,68.300000,19.565996,2.981289,-96.700000,-46.700000,-46.100000,0.000000,24.875586,8.349223,56.783657,163.356193,163.375186,19.568536,7.058167,151.916519,3.016391,19.808425,0.000000,0.000000,120.666667,117.266667,107.600000,92.100000,90.166667,88.700000,69.400000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.295000,37.607000,40049.595767,421190.076984,395.502000,NatG-1,
06/10/2021,15:25:35.956,3033.75,3033.91,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,102.622222,56.600000,56.000000,121.200000,68.300000,19.713969,2.980445,-97.500000,-46.600000,-46.200000,-0.001000,24.841055,8.349058,56.804581,164.593703,164.610647,19.716508,7.057310,151.916473,3.012179,19.958316,0.000000,0.000000,120.700000,117.233333,107.066667,92.400000,89.600000,88.733333,69.200000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.295000,37.607000,40049.595767,421223.090451,395.533000,NatG-1,
06/10/2021,15:25:37.956,3035.75,3035.91,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,102.727778,56.633333,56.000000,121.200000,68.300000,19.812894,2.975162,-97.100000,-46.500000,-46.300000,0.000000,24.849640,8.349422,56.759083,165.419631,165.436574,19.815676,7.055837,151.916199,3.013220,20.058467,0.000000,0.000000,120.700000,117.200000,106.800000,92.533333,89.600000,89.533333,69.000000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.299000,37.610000,40052.790619,421245.454413,395.554000,NatG-1,
06/10/2021,15:25:40.962,3038.75,3038.92,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,102.238889,56.033333,56.000000,121.100000,68.333333,19.961098,2.979148,-97.700000,-46.300000,-46.400000,0.000000,24.919392,8.349358,56.766251,166.657049,166.674008,19.963884,7.056989,151.916000,3.021601,20.208004,0.000000,0.000000,120.633333,117.166667,106.300000,92.766667,89.333333,87.233333,68.900000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.292000,37.604000,40046.400916,421278.467880,395.585000,NatG-1,
06/10/2021,15:25:42.959,3040.75,3040.92,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,102.016667,56.033333,56.000000,121.033333,68.400000,20.060971,2.982745,-97.600000,-46.200000,-46.600000,0.000000,24.883951,8.349095,56.798588,167.488853,167.507846,20.063756,7.054023,151.915634,3.017253,20.308523,0.000000,0.000000,120.533333,117.100000,105.933333,92.800000,88.766667,86.966667,68.700000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.286000,37.597000,40038.946262,421301.896793,395.607000,NatG-1,
06/10/2021,15:25:45.951,3043.75,3043.91,0.030000,33.333333,1.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,101.766667,56.433333,56.000000,121.000000,68.400000,20.209488,2.978349,-97.800000,-46.100000,-46.700000,-0.001000,24.821667,8.348907,56.822487,168.728807,168.745736,20.212023,7.057746,151.915543,3.009676,20.458699,0.000000,0.000000,120.466667,117.033333,105.100000,92.500000,88.466667,87.033333,69.000000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.279000,37.590000,40031.491608,421333.845309,395.637000,NatG-1,
06/10/2021,15:25:50.941,3048.75,3048.90,0.030000,100.000000,3.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,101.488889,55.933333,56.000000,120.766667,68.333333,20.453770,2.975727,-98.200000,-46.000000,-46.600000,0.000000,24.854107,8.349202,56.785503,170.768317,170.787326,20.456556,7.059859,151.915771,3.013432,20.704777,0.000000,0.000000,120.400000,116.933333,104.000000,91.666667,88.566667,87.366667,69.400000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.276000,37.587000,40028.296756,421390.287689,395.690000,NatG-1,
06/10/2021,15:25:53.979,3051.75,3051.94,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.250 ,101.288889,56.600000,56.000000,120.733333,68.333333,20.604196,2.979548,-98.900000,-46.000000,-46.500000,0.000000,24.854660,8.349243,56.781803,172.024289,172.043283,20.606980,7.057363,151.915451,3.013474,20.856882,0.000000,0.000000,120.300000,116.900000,103.600000,90.866667,88.700000,87.366667,69.800000,68.800000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.660000,38.269000,37.580000,40020.842102,421423.301157,395.721000,NatG-1,
06/10/2021,15:25:55.946,3053.75,3053.90,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,101.238889,56.300000,56.000000,120.800000,68.300000,20.701357,2.975832,-98.000000,-46.100000,-46.400000,0.000000,24.871668,8.349033,56.805511,172.835490,172.854483,20.704141,7.057664,151.915421,3.015587,20.955587,0.000000,0.000000,120.266667,116.900000,103.566667,91.100000,88.433333,87.166667,69.700000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.252000,37.564000,40003.802893,421444.600168,395.741000,NatG-1,
06/10/2021,15:25:58.952,3056.75,3056.91,0.030000,166.666667,5.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,101.355556,56.400000,56.000000,120.733333,68.333333,20.849802,2.978372,-97.500000,-46.300000,-46.200000,0.000000,24.848049,8.349007,56.808270,174.072787,174.091781,20.852341,7.061799,151.915421,3.012672,21.105250,0.000000,0.000000,120.200000,116.866667,103.500000,92.000000,88.100000,87.466667,70.000000,68.900000,68.000000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.252000,37.564000,40003.802893,421478.678586,395.773000,NatG-1,
06/10/2021,15:26:00.949,3058.75,3058.91,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.249 ,101.444444,56.233333,56.066667,120.733333,68.366667,20.950139,2.972971,-97.600000,-46.500000,-46.100000,0.000000,24.786222,8.349015,56.807358,174.912592,174.929505,20.952678,7.059210,151.915375,3.005176,21.207071,0.000000,0.000000,120.200000,116.800000,103.200000,92.433333,88.300000,87.733333,70.100000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.262000,37.574000,40014.452399,421501.042548,395.794000,NatG-1,
06/10/2021,15:26:03.988,3061.75,3061.95,0.030000,66.666667,2.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.500 ,101.333333,56.433333,56.100000,120.800000,68.400000,21.099493,2.980231,-97.600000,-46.700000,-45.900000,0.000000,24.942976,8.348989,56.811272,176.159530,176.178539,21.102032,7.057668,151.915634,3.024232,21.358613,0.000000,0.000000,120.100000,116.766667,102.433333,92.500000,88.066667,88.133333,70.000000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.242000,37.554000,39993.153387,421534.056015,395.825000,NatG-1,
06/10/2021,15:26:08.963,3066.75,3066.92,0.030000,66.666667,2.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.499 ,101.022222,56.200000,56.100000,120.600000,68.400000,21.344024,2.977189,-96.700000,-46.700000,-45.900000,0.000000,24.876049,8.348939,56.817215,178.203140,178.220068,21.346808,7.055728,151.916245,3.015966,21.605306,0.000000,0.000000,120.000000,116.566667,101.266667,92.166667,87.400000,88.733333,69.500000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.242000,37.557000,39996.348239,421589.433444,395.877000,NatG-1,
06/10/2021,15:26:11.954,3069.75,3069.91,0.030000,100.000000,3.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.250 ,100.855556,56.400000,56.000000,120.700000,68.366667,21.492384,2.976755,-97.100000,-46.700000,-46.000000,0.000000,24.849407,8.348769,56.837368,179.439708,179.458702,21.495170,7.058379,151.916061,3.012812,21.755774,0.000000,0.000000,119.900000,116.433333,101.266667,91.433333,88.700000,87.400000,69.300000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.313000,71.660000,38.249000,37.564000,40003.802893,421622.446912,395.908000,NatG-1,
06/10/2021,15:26:13.968,3071.75,3071.93,0.030000,133.333333,4.000000,0.000000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,236.200000,100.000000,57.045200,59.450000,0.000000,Testing Tank A - Drawing Water Until 50.0Gallons.... 0.251 ,100.588889,56.500000,56.000000,120.700000,68.400000,21.591146,2.977521,-96.800000,-46.600000,-46.200000,0.000000,24.860519,8.348978,56.813011,180.264270,180.285328,21.594177,7.061690,151.916000,3.014159,21.855746,0.000000,0.000000,119.866667,116.366667,101.500000,90.533333,88.066667,87.200000,69.100000,68.900000,68.100000,0,1,0,0,0,1064.951,1384.620,0.592,93.339,5.911,0.444,30.120000,0.810000,29.314000,71.670000,38.229000,37.541000,39979.309030,421644.810873,395.929000,NatG-1,
