System Date,System Time,Elapsed Time (sec),PLC Real-Time Clock (Min),Floor no 1 (°F) - PL0001,Floor no 2 (°F) - PL0002,Floor no 3 (°F) - PL0003,Floor no 4 (°F) - PL0004,Water Inlet Temperature (°F) - PL0005,Water Outlet Temperature (°F) - PL0006,Ambient Air Temperature (°F) - PL0007,Spare Thermocouple Type T (°F) - PL0008,Flue Gas Temperature Top (°F) - PL0009,Flue Gas Baffle Temperature Bottom (°F) - PL0010,Thermocouple Input Type J (°F) - PL0011,Thermocouple Input Type J (°F)  - PL0012,Thermocouple Input Type J (°F) - PL0013,Thermocouple Input Type J (°F) - PL0014,Thermocouple Input Type J (°F) - PL0015,Thermocouple Input Type J (°F) - PL0016,Thermocouple Input Type K (°F) - PL0017,Thermocouple Input Type K (°F) - PL0018,Thermocouple Input Type K (°F) - PL0019,Thermocouple Input Type K (°F) - PL0020,Cold Water Inlet to Intellifaucet (°F) - PL0021,Hot Water Inlet to Intellifaucet (°F) - PL0022,Outlet Intellifaucet (°F) - PL0023,Ambient Air Temperature Outside Chamber (°F) - PL0024,Millivoltage Output Pilot (mV),Water Pressure Sensor ,Spare (Investigate Wiring),Spare (Investigate Wiring),Flow Rate FVIR (GPM),Totalized Flow FVIR (Gallons),Absolute Pressure [inHgA],Gauge/Diff. Pressure [inHgG],BarometricPressure [inHgA],Temperature [°F],Uncorrected [CFH],Corrected [SCFH],Gas Rate (BTU/hr),Energy (BTU),Heating Value (BTU/cu.ft),Totalizer [Sft3],Gas Selected,Water Outlet Valve-FVIR,Water Inlet Valve-FVIR,Gas Solenoid Valve-FVIR,Water Flow DRK375-FVIR,Actuator Mannequin - Work Position,Actuator Mannequin - Home Position,Actuator Can - Work Position,Actuator Can - Home Position,Can is Spilling - FVIR,Mannequin is moving - FVIR,Reset FVIR Totalizer (Status),,,,,Temperature Water (°F) -Vesta,Temperature Water Compensated (°F) -Vesta,Temperature Ambient (°F) -Vesta,Temperature Filtered (°F)-TCO -Vesta,Pilot Voltage (mV) -Vesta,Setpoint Location (°F)-Vesta,Setpoint Actual (°F)-Vesta,Setpoint User (°F)-Vesta,Differential User (°F)-Vesta,Differential Actual (°F)-Vesta,Chamber Sensor Temperature (°F) - Vesta LDO,LDO Base Temperature (°F) -Vesta,LDO Timer (Sec)-Vesta,Heat Request-Vesta,Fault Ram-Vesta,Disabled (0)-Vesta,Warming (1)-Vesta,Heating (2)-Vesta,Cooling Data Write (3)-Vesta,Cooling (4)-Vesta,Data Read (5)-Vesta,Temperature Trip (7)-Vesta,Burner Status - Vesta,Thermistor-1 (kOhms) - Agilent,Thermistor-2 (kOhms) - Agilent,Thermistor-3 (kOhms) - Agilent,Thermistor-4 (kOhms) - Agilent,Thermistor-5 (kOhms) - Agilent,Thermistor-6 (kOhms) - Agilent,Thermistor-7 (kOhms) - Agilent,Thermistor-8 (kOhms) - Agilent,Thermistor-9 (kOhms) - Agilent,Thermistor-10 (kOhms) - Agilent
08/05/2024,12:44:50.854,46,0.800000,66.700000,74.800000,72.900000,75.300000,141.600000,125.900000,75.100000,-149.500000,84.000000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,71.000000,81.900000,73.700000,73.300000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,30.150000,0.690000,29.460000,76.540000,39.914000,38.885000,41577.971371,137.933864,1069.254761,0.129000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.2739,34.6593,38.3190,24.4337,35.6281,30.2462,38.4266,33.1524,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:00.451,55,0.900000,69.500000,74.800000,72.900000,75.300000,141.600000,119.700000,75.100000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.500000,80.800000,73.700000,73.200000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,30.150000,0.690000,29.460000,76.530000,39.928000,38.895000,41588.663919,253.413378,1069.254761,0.237000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.1662,35.1975,38.7496,24.2185,35.3052,30.3538,39.0725,33.3677,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:10.461,65,1.100000,69.500000,74.800000,72.900000,75.300000,141.800000,119.400000,74.900000,-149.500000,83.500000,74.200000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.700000,80.400000,73.900000,73.100000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,30.150000,0.690000,29.460000,76.560000,39.954000,38.915000,41610.049014,368.892892,1069.254761,0.345000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.7044,35.3052,38.3190,24.0032,35.5204,30.9997,39.1801,32.9371,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:11.452,66,1.100000,69.500000,74.800000,72.900000,75.300000,141.800000,119.400000,74.900000,-149.500000,83.500000,74.200000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.700000,80.400000,73.900000,73.100000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,30.150000,0.690000,29.461000,76.560000,39.954000,38.918000,41613.256779,380.654695,1069.254761,0.356000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.9197,35.4128,38.4266,24.2185,35.5204,30.9997,39.1801,32.9371,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:12.453,67,1.100000,69.800000,74.800000,72.900000,75.300000,141.800000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.700000,80.400000,73.900000,73.000000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,30.150000,0.690000,29.461000,76.560000,39.921000,38.885000,41577.971371,392.416497,1069.254761,0.367000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,37.1350,35.5204,38.3190,24.1108,35.6281,30.9997,38.9648,32.6142,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:13.452,68,1.100000,69.800000,74.800000,72.900000,75.300000,141.800000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.700000,80.400000,73.900000,73.000000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.610000,0.150000,29.460000,76.560000,17.805000,17.083000,18266.079078,402.039790,1069.254761,0.376000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.9197,35.3052,38.2114,24.1108,35.5204,31.1073,38.9648,32.6142,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:14.452,69,1.100000,69.800000,74.800000,72.900000,75.000000,142.100000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.700000,80.300000,73.800000,73.100000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.530000,0.070000,29.460000,76.610000,0.993000,0.947000,1012.584258,404.178300,1069.254761,0.378000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.9197,34.9822,37.8884,24.0032,35.6281,30.8920,38.8572,32.7218,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:16.451,71,1.200000,69.800000,74.800000,72.900000,75.300000,142.100000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.700000,80.300000,73.800000,73.000000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.510000,0.050000,29.460000,76.710000,0.503000,0.477000,510.034521,404.178300,1069.254761,0.378000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.8121,34.9822,37.8884,24.0032,35.7357,30.8920,38.7496,32.6142,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:17.452,72,1.200000,69.500000,74.800000,72.900000,75.300000,142.100000,119.700000,74.900000,-149.500000,83.500000,74.200000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.900000,80.300000,73.900000,73.000000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.510000,0.050000,29.461000,76.750000,0.417000,0.397000,424.494140,404.178300,1069.254761,0.378000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.8121,35.0899,37.9961,24.1108,35.6281,30.8920,38.6419,32.6142,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:18.453,73,1.200000,69.500000,74.800000,72.900000,75.300000,142.100000,119.700000,74.900000,-149.500000,83.500000,74.200000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.900000,80.300000,73.900000,73.000000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.520000,0.060000,29.460000,76.790000,0.420000,0.401000,428.771159,404.178300,1069.254761,0.378000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.8121,35.0899,37.7808,24.2185,35.8433,31.1073,38.6419,32.7218,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:19.453,74,1.200000,69.800000,74.800000,72.900000,75.000000,141.800000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.800000,80.200000,74.000000,72.900000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.520000,0.060000,29.461000,76.830000,0.407000,0.391000,418.078611,404.178300,1069.254761,0.378000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.8121,34.9822,37.8884,24.1108,35.7357,31.1073,38.7496,32.7218,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:20.452,75,1.200000,69.800000,74.800000,72.900000,75.000000,141.800000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.800000,80.200000,74.000000,72.900000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.520000,0.060000,29.460000,76.840000,0.417000,0.397000,424.494140,404.178300,1069.254761,0.378000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.8121,35.0899,37.9961,24.2185,36.0586,30.9997,38.6419,32.7218,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:21.452,76,1.300000,69.800000,74.800000,72.900000,75.000000,141.800000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.800000,80.400000,73.800000,73.200000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.520000,0.060000,29.459000,76.860000,0.397000,0.377000,403.109045,405.247554,1069.254761,0.379000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,36.9197,34.9822,37.9961,24.2185,36.0586,30.8920,38.4266,32.3989,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/05/2024,12:45:22.449,77,1.300000,69.800000,74.800000,72.900000,75.000000,141.800000,119.700000,74.900000,-149.500000,83.500000,73.700000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,70.800000,80.400000,73.800000,73.200000,100.000000,157.500000,-50.000000,-50.000000,0.000000,0.000000,29.520000,0.060000,29.460000,76.890000,0.391000,0.371000,396.693516,405.247554,1069.254761,0.379000,NatG-1,0,1,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,37.0273,34.9822,38.1037,24.3261,35.9510,30.9997,38.4266,32.5066,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
