System Date,System Time,Elapsed Time (sec),PLC Real-Time Clock (Min),Floor no 1 (°F) - PL0001,Floor no 2 (°F) - PL0002,Floor no 3 (°F) - PL0003,Floor no 4 (°F) - PL0004,Water Inlet Temperature (°F) - PL0005,Water Outlet Temperature (°F) - PL0006,Ambient Air Temperature (°F) - PL0007,Spare Thermocouple Type T (°F) - PL0008,Flue Gas Temperature Top (°F) - PL0009,Flue Gas Baffle Temperature Bottom (°F) - PL0010,Thermocouple Input Type J (°F) - PL0011,Thermocouple Input Type J (°F)  - PL0012,Thermocouple Input Type J (°F) - PL0013,Thermocouple Input Type J (°F) - PL0014,Thermocouple Input Type J (°F) - PL0015,Thermocouple Input Type J (°F) - PL0016,Thermocouple Input Type K (°F) - PL0017,Thermocouple Input Type K (°F) - PL0018,Thermocouple Input Type K (°F) - PL0019,Thermocouple Input Type K (°F) - PL0020,Cold Water Inlet to Intellifaucet (°F) - PL0021,Hot Water Inlet to Intellifaucet (°F) - PL0022,Outlet Intellifaucet (°F) - PL0023,Ambient Air Temperature Outside Chamber (°F) - PL0024,Millivoltage Output Pilot (mV),Water Pressure Sensor ,Spare (Investigate Wiring),Spare (Investigate Wiring),Flow Rate FVIR (GPM),Totalized Flow FVIR (Gallons),Absolute Pressure [inHgA],Gauge/Diff. Pressure [inHgG],BarometricPressure [inHgA],Temperature [°F],Uncorrected [CFH],Corrected [SCFH],Gas Rate (BTU/hr),Energy (BTU),Heating Value (BTU/cu.ft),Totalizer [Sft3],Gas Selected,Water Outlet Valve-FVIR,Water Inlet Valve-FVIR,Gas Solenoid Valve-FVIR,Water Flow DRK375-FVIR,Actuator Mannequin - Work Position,Actuator Mannequin - Home Position,Actuator Can - Work Position,Actuator Can - Home Position,Can is Spilling - FVIR,Mannequin is moving - FVIR,Reset FVIR Totalizer (Status),,,,,Temperature Water (°F) -Vesta,Temperature Water Compensated (°F) -Vesta,Temperature Ambient (°F) -Vesta,Temperature Filtered (°F)-TCO -Vesta,Pilot Voltage (mV) -Vesta,Setpoint Location (°F)-Vesta,Setpoint Actual (°F)-Vesta,Setpoint User (°F)-Vesta,Differential User (°F)-Vesta,Differential Actual (°F)-Vesta,Chamber Sensor Temperature (°F) - Vesta LDO,LDO Base Temperature (°F) -Vesta,LDO Timer (Sec)-Vesta,Heat Request-Vesta,Fault Ram-Vesta,Disabled (0)-Vesta,Warming (1)-Vesta,Heating (2)-Vesta,Cooling Data Write (3)-Vesta,Cooling (4)-Vesta,Data Read (5)-Vesta,Temperature Trip (7)-Vesta,Burner Status - Vesta,Thermistor-1 (kOhms) - Agilent,Thermistor-2 (kOhms) - Agilent,Thermistor-3 (kOhms) - Agilent,Thermistor-4 (kOhms) - Agilent,Thermistor-5 (kOhms) - Agilent,Thermistor-6 (kOhms) - Agilent,Thermistor-7 (kOhms) - Agilent,Thermistor-8 (kOhms) - Agilent,Thermistor-9 (kOhms) - Agilent,Thermistor-10 (kOhms) - Agilent
08/08/2024,15:23:56.446,214,3.500000,72.900000,73.400000,71.500000,73.100000,69.100000,72.400000,73.000000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,55.800000,110.700000,68.400000,71.100000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.670000,29.204000,75.950000,42.646000,41.212000,44155.936358,351.430339,1071.433960,0.328000,NatG-1,0,0,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,24.8643,20.0206,22.6039,30.0309,26.9094,28.9545,36.3815,42.0863,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:23:58.445,216,3.600000,72.900000,73.400000,71.500000,73.100000,69.100000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,55.600000,110.600000,68.400000,71.400000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.204000,75.940000,42.642000,41.216000,44160.222094,11.785774,1071.433960,0.011000,NatG-1,0,0,0,0,0,1,0,0,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,24.7567,20.0206,22.6039,29.6004,26.4789,28.9545,36.5968,41.8711,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:23:59.446,217,3.600000,73.100000,73.400000,71.500000,73.100000,69.100000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,55.800000,110.400000,68.400000,71.400000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.204000,75.930000,42.606000,41.182000,44123.793339,24.642981,1071.433960,0.023000,NatG-1,0,1,1,1,0,1,0,1,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,24.7567,20.0206,22.4963,29.6004,26.3712,28.9545,36.9197,42.0863,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:24:00.445,218,3.600000,73.100000,73.400000,71.500000,73.100000,69.100000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,55.800000,110.500000,68.600000,71.200000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.204000,75.930000,42.589000,41.166000,44106.650396,36.428755,1071.433960,0.034000,NatG-1,0,1,1,1,0,1,0,1,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,24.8643,20.0206,22.6039,29.6004,26.4789,28.8469,36.8121,41.9787,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:24:01.445,219,3.600000,73.100000,73.400000,71.500000,73.100000,69.100000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,55.100000,109.900000,68.400000,71.200000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.204000,75.920000,42.583000,41.163000,44103.436094,49.285962,1071.433960,0.046000,NatG-1,0,1,1,1,0,1,0,1,0,0,1,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,24.8643,20.0206,22.6039,29.6004,26.3712,28.8469,36.9197,41.9787,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:24:02.446,220,3.600000,73.100000,73.400000,71.500000,73.100000,69.100000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,55.100000,109.900000,68.400000,71.200000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.204000,75.910000,42.616000,41.192000,44134.507679,61.071736,1071.433960,0.057000,NatG-1,0,1,1,1,0,1,0,1,0,0,1,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,25.0796,20.1282,22.7115,29.6004,26.5865,29.1698,37.0273,41.9787,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:24:03.446,221,3.700000,72.900000,73.400000,71.500000,73.100000,69.100000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,54.100000,109.600000,68.400000,71.200000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.204000,75.910000,42.613000,41.189000,44131.293377,73.928943,1071.433960,0.069000,NatG-1,0,1,1,1,0,1,0,1,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,24.9719,20.1282,22.8192,29.6004,26.6941,29.2775,37.0273,41.9787,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:24:04.445,222,3.700000,72.900000,73.400000,71.500000,73.100000,69.100000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,53.800000,109.600000,68.600000,71.200000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.204000,75.910000,42.603000,41.179000,44120.579037,85.714717,1071.433960,0.080000,NatG-1,0,1,1,1,0,1,0,1,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,25.0796,20.2359,22.8192,29.7080,26.4789,29.3851,36.9197,41.8711,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:24:05.445,223,3.700000,73.100000,73.400000,71.500000,73.100000,68.900000,72.400000,72.800000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,53.600000,109.600000,68.600000,71.200000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.203000,75.910000,42.573000,41.149000,44088.436018,97.500490,1071.433960,0.091000,NatG-1,0,1,1,1,0,1,0,1,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,25.2949,20.4511,22.7115,29.6004,26.4789,29.1698,36.8121,41.5481,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
08/08/2024,15:24:06.446,224,3.700000,72.900000,73.400000,71.500000,73.100000,68.600000,72.400000,73.000000,-149.500000,72.300000,72.100000,-349.700000,-347.000000,-350.800000,-348.300000,-349.900000,-348.000000,-329.000000,-327.000000,-328.000000,-327.500000,53.600000,110.700000,68.700000,71.200000,100.000000,0.300000,-50.000000,-50.000000,0.000000,0.000000,29.880000,0.680000,29.203000,75.900000,42.583000,41.159000,44099.150358,110.357698,1071.433960,0.103000,NatG-1,0,1,1,1,0,1,0,1,0,0,0,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,0,0,0,0,0,0,0,25.1872,20.3435,22.6039,29.3851,26.2636,29.1698,36.7044,41.3329,99000000000000001000000000000000000.0000,99000000000000001000000000000000000.0000
